,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
15,0.403600559772,0.304654187683,1.0,0.499891967448,14.0,1.0,0.632409642979,0.0,0.151266962833,1.0,0.524917121497,0.0,0.927961264389
16,0.0507971947826,0.529003612826,1.0,0.260553241199,13.0,5.0,0.287788825444,0.0,0.243285338955,4.0,0.703745660494,0.0,0.799217385999
17,0.855796403747,0.624102220331,1.0,0.15674586889,10.0,8.0,0.415602934548,1.0,0.253514647691,3.0,0.354165298258,0.0,1.86424941298
18,0.250709340742,0.048439668118,1.0,0.0886835967271,5.0,6.0,0.963096434882,1.0,0.187435992997,2.0,0.22963606376,0.0,0.446330852661
19,0.238762061938,0.809599139367,0.0,0.462724508515,8.0,5.0,0.602687757292,0.0,0.520293457353,2.0,0.653021197304,0.0,1.08492189142
20,0.669932305123,0.937916093552,1.0,0.820858430731,8.0,3.0,0.526970185486,0.0,0.207176893695,0.0,0.995720734517,0.0,1.17808630776
21,0.352216420276,1.01799360037,1.0,0.687505816675,16.0,10.0,0.235665391589,1.0,0.740502057202,7.0,0.952443008776,0.0,3.13767957291
22,0.308477367782,0.525391695046,0.0,0.457285482067,10.0,1.0,0.321996621064,0.0,0.366617002508,7.0,0.300273412727,0.0,0.805051241068
23,0.654299288447,0.489496669078,0.0,0.543148703655,15.0,0.0,0.425333918523,0.0,0.692847113415,1.0,0.728053829218,0.0,1.78205378765
24,0.360638256019,0.13489564388,1.0,0.182500448636,3.0,5.0,0.598957794002,1.0,0.983270356136,4.0,0.734066572107,0.0,0.752749210089
25,0.339617194328,0.0107504525847,0.0,0.753169568659,11.0,5.0,0.358008761217,0.0,0.688814461895,7.0,0.273903281361,0.0,0.841739345602
26,0.806390828089,0.201162557147,0.0,0.896912326902,10.0,0.0,0.388657288586,1.0,0.813854537276,1.0,0.941472219865,0.0,2.08519168651
27,0.937924757702,0.586145373902,1.0,0.654875006621,5.0,1.0,0.122026688354,0.0,0.488987109587,5.0,0.269381692958,0.0,1.32968386997
28,0.123241611292,0.794781591019,0.0,0.543902647314,2.0,6.0,0.541146490451,1.0,0.380051722897,5.0,0.829446851345,0.0,1.26344424409
29,0.651324222576,0.626140789046,1.0,0.636561600747,5.0,3.0,0.29428471396,1.0,0.850530870743,4.0,0.0397645097354,0.0,1.51193071957
30,0.423809695232,0.338379424227,0.0,0.555650644553,9.0,9.0,0.884854165484,0.0,0.28159920433,5.0,0.949297095662,0.0,0.940923995451
31,0.61471772392,0.79897265414,1.0,0.491671619242,12.0,6.0,0.116228937075,1.0,0.938726438363,5.0,0.917612412233,0.0,2.88306623915
32,0.174207645652,0.379820826196,1.0,0.785035616363,6.0,3.0,0.384082299362,1.0,0.972389036686,5.0,0.933462346175,0.0,1.56486624821
33,0.706926007296,0.683830315914,0.0,0.490695718915,2.0,6.0,0.655977007049,1.0,0.853238404053,3.0,0.949767636062,1.0,2.00570536749
34,0.553927725297,0.468934002645,0.0,0.0715702469493,3.0,9.0,0.715918167913,1.0,0.543692009002,8.0,0.488675107571,0.0,1.2107295779
35,0.346065143505,0.212437187364,0.0,0.695094004642,9.0,6.0,0.65502566367,1.0,0.920219810672,2.0,0.616222986729,0.0,1.37015324134
36,0.559125280147,0.984868349481,1.0,0.478577107995,8.0,4.0,1.03260873819,0.0,0.294646112095,4.0,0.982883570068,0.0,1.1610273378
37,0.363947919107,0.134162416304,0.0,0.500754865268,4.0,10.0,0.0742211468285,0.0,0.126741109261,1.0,0.0602730241131,1.0,1.274576807
38,0.736463584485,0.332013094329,0.0,0.477446822249,2.0,5.0,0.783927558108,1.0,0.919088044241,5.0,0.957768621889,0.0,1.43822886505
39,0.684907413133,0.194820549387,1.0,0.963289593591,15.0,6.0,0.586886764963,1.0,1.02514217863,3.0,1.04343892232,0.0,2.94089866149
40,0.62729760312,0.530770287678,0.0,0.59678230235,9.0,7.0,0.2849120788,0.0,0.955818759916,6.0,0.350902798896,0.0,1.9761682601
41,0.3496943175,0.0160853542364,1.0,0.731938825118,10.0,5.0,0.27856518346,1.0,0.954161266144,7.0,0.387575352967,0.0,1.05609330663
42,0.175277057591,0.501428793425,1.0,0.890960962313,10.0,10.0,0.396770354453,1.0,0.184489171444,6.0,0.196365468647,0.0,1.08909431139
43,0.996634785468,0.899710166671,0.0,0.611338310111,10.0,7.0,0.907151672927,0.0,0.258052970155,3.0,0.625576057637,0.0,1.98021009507
44,0.815144816644,0.536500862117,1.0,0.995412238356,2.0,7.0,0.78276759192,1.0,0.349408636936,2.0,0.898073149819,0.0,1.96159755744
45,0.486942569369,0.468226395307,1.0,0.108094172803,14.0,9.0,0.622885400665,1.0,0.708148721922,5.0,0.725364937377,0.0,1.86872759023
46,0.545933972989,0.838500938074,1.0,0.606101807545,3.0,1.0,0.164830279363,1.0,0.238819139892,4.0,0.0808534823655,0.0,0.703633713873
47,0.131311086649,0.479836607451,0.0,0.334458271469,7.0,5.0,0.40457515818,0.0,0.164505532627,8.0,0.808993659981,0.0,0.470929408247
48,0.841934588159,0.0229403508279,0.0,0.50082828537,6.0,1.0,0.187640531753,1.0,0.739387823805,7.0,0.788237135628,0.0,1.32799753705
49,0.793909285328,0.738355699645,0.0,0.142330308323,1.0,5.0,0.631695125571,0.0,0.549964142516,3.0,0.648106942182,1.0,1.28049286062
50,0.713334697264,0.546759924199,1.0,0.850539519185,4.0,4.0,0.490078674634,1.0,0.579526838944,4.0,0.775795588477,0.0,1.85650137706
51,0.280708721095,0.278099382741,1.0,0.90781137368,2.0,9.0,0.786905284609,1.0,1.01610860063,2.0,0.686739035743,0.0,1.56580491456
52,0.570478232121,0.702243758446,1.0,0.125244434557,11.0,1.0,0.144460786441,1.0,0.65184221489,6.0,0.926931121106,0.0,1.61516028394
53,0.0924814451858,0.219977889845,0.0,0.264928942762,7.0,8.0,1.01038934374,1.0,0.606292878568,5.0,0.246694849884,0.0,0.653515902058
54,0.756767707149,0.543483216019,1.0,0.8524959291,15.0,2.0,0.692735434881,1.0,0.174283839006,4.0,0.693174034026,0.0,2.26765384451
55,0.344272149107,0.434961967391,0.0,0.122098899675,7.0,6.0,0.617557260032,0.0,0.823360164596,2.0,0.239129447347,0.0,1.16193427616
56,0.162835266658,0.169867914598,0.0,1.00056755968,2.0,5.0,0.463831373029,1.0,0.111212296638,7.0,0.663383506036,0.0,1.0294867202
57,0.876991702415,0.463843640953,0.0,0.0802423083006,12.0,8.0,0.102729896617,1.0,0.821953277056,5.0,0.267880248102,0.0,2.52249066739
58,0.446364278255,0.608963259997,0.0,0.633254423724,4.0,6.0,0.631438459837,1.0,0.990855487758,8.0,0.566526902856,0.0,1.78991624618
59,0.988491754451,0.464993396838,1.0,0.540208903771,15.0,8.0,0.925376287025,0.0,0.808157596265,8.0,0.85195666202,0.0,2.83644308247
60,0.572200074794,0.154407544513,0.0,0.861213139498,15.0,6.0,0.601634901643,1.0,1.01227792261,0.0,0.378123812418,0.0,1.89676657696
61,0.947854007841,0.875450541573,0.0,0.341545845413,5.0,8.0,0.47916525202,0.0,1.03723747873,6.0,0.908515732646,1.0,2.68984314643
62,0.648077987277,0.137391202565,1.0,0.308185816974,5.0,6.0,0.430064304458,0.0,0.339974831467,0.0,0.964123022964,0.0,0.918056347824
63,0.279844991299,0.139051676323,1.0,0.67501326754,14.0,6.0,0.223186035996,1.0,0.970922705888,3.0,0.869492773927,0.0,1.79373650684
64,0.705701638781,0.353740214395,0.0,0.210857215424,2.0,5.0,0.1383152856,1.0,0.808801782627,7.0,0.68906167439,0.0,1.54963715571
65,0.321128815889,0.919361941653,1.0,0.88087316542,4.0,10.0,0.898174202414,1.0,0.306713187403,4.0,0.554059426162,0.0,1.34916805467
66,0.329700246412,0.543347702705,0.0,0.724192590789,15.0,3.0,0.0690944797464,1.0,0.607154284312,8.0,0.0977408059352,0.0,1.61068179554
67,0.150291895996,0.811583694983,0.0,0.21986695587,2.0,7.0,1.01912615632,1.0,0.896535378388,4.0,0.276416558737,1.0,1.45777627614
68,0.998583796983,0.58687904184,1.0,0.596785515707,12.0,9.0,0.995978217852,1.0,0.833106397366,8.0,0.91077526837,1.0,3.21660930591
69,0.800605206687,0.509852204379,0.0,0.503248987934,12.0,6.0,0.811591482435,1.0,0.902582552199,2.0,0.394940502246,0.0,2.38433479926
70,0.253335709118,0.596651576734,1.0,0.429659824666,4.0,9.0,0.776994004123,1.0,0.343708098253,5.0,0.591433826794,0.0,1.02472123129
71,0.993537017649,0.107233635531,0.0,0.755439680227,17.0,6.0,0.756929268013,1.0,0.257164910536,1.0,0.717416865878,0.0,3.00993998194
72,0.0594492961278,0.977755583392,0.0,0.283428551377,15.0,2.0,0.749747316106,1.0,0.170329859481,6.0,0.714404002909,0.0,0.912613602451
73,0.207405264296,0.423077918065,1.0,0.896020292231,3.0,9.0,0.671102182516,1.0,0.501104714026,2.0,0.376500611149,0.0,1.20301631024
74,1.0018952798,0.512807754246,0.0,0.278047834186,15.0,5.0,0.448448513193,1.0,0.520651524858,1.0,0.27917895197,0.0,2.62673659166
75,0.746985887562,0.825841019433,0.0,0.145712852359,14.0,4.0,0.182011768091,1.0,0.73794708977,8.0,0.20792415756,0.0,2.47566665546
76,0.121728748937,0.649988522055,1.0,0.825618534802,5.0,10.0,0.62328020494,1.0,0.609917466129,3.0,0.526474940617,0.0,1.55060354357
77,0.847263469342,0.810197404802,0.0,0.889472776245,5.0,1.0,1.00181353142,1.0,0.0772883743739,5.0,0.368465877176,0.0,1.09861383389
78,0.606794313881,0.357822596622,0.0,0.442702068956,14.0,3.0,0.757821346221,0.0,0.369515960014,5.0,0.842966797593,0.0,1.41417120279
79,0.438787158214,0.726290317198,1.0,0.889274506576,4.0,10.0,0.272930068574,1.0,0.319977111669,8.0,0.810446386858,0.0,2.13946924871
80,0.547924696858,0.538728992286,0.0,0.229637892311,12.0,1.0,0.550032803691,0.0,0.298275666233,1.0,0.267263431184,0.0,1.13289564722
81,0.723890049291,0.463206573224,0.0,0.51939853416,3.0,5.0,0.925670949929,1.0,0.873443883095,4.0,0.412755963474,0.0,1.38977686059
82,0.802006440853,0.913368303827,1.0,0.0465249958736,8.0,9.0,0.49781542222,1.0,0.986475445993,6.0,0.603518887941,0.0,2.60711059558
83,0.802006440853,0.913368303827,1.0,0.0465249958736,8.0,9.0,0.49781542222,1.0,0.986475445993,6.0,0.603518887941,0.0,2.60711059558
84,0.357251631724,0.139825601681,1.0,0.976937360722,5.0,2.0,0.496149464186,1.0,0.397653409794,1.0,0.807016259941,1.0,1.20276700982
85,0.353322847222,0.937313436538,0.0,0.147159219749,3.0,6.0,0.159978996033,1.0,0.0587064911187,4.0,0.270390662899,0.0,0.788297429325
86,0.531575059868,0.096461995963,0.0,0.458854496286,12.0,7.0,0.35394228992,1.0,0.353363748646,3.0,0.452233305931,0.0,1.50004856312
87,0.67816823013,0.261153892208,0.0,0.417564085694,13.0,9.0,0.561395145761,1.0,0.543354319963,1.0,0.244779678441,1.0,1.8066939218
88,0.953070093236,0.946753223579,0.0,0.550955526166,9.0,0.0,0.449458212259,1.0,0.751994712717,5.0,0.0330044081706,0.0,2.40887316724
89,0.244789555927,0.649423028817,0.0,0.533248224284,4.0,9.0,0.269822594196,0.0,0.823450860445,6.0,0.975718655602,1.0,1.66119098439
90,0.178793664715,0.67769388948,1.0,0.461035073176,4.0,6.0,0.572299795474,1.0,0.851847071083,0.0,0.491538627395,0.0,1.52335396716
91,0.709620164332,0.640134035989,0.0,0.491802596163,11.0,3.0,0.396950878063,0.0,0.132706697492,6.0,0.847042424383,0.0,1.3139095767
92,0.326294626385,0.81215055881,1.0,0.5908306756,2.0,8.0,0.24864298186,1.0,0.0501698013365,6.0,0.461032896167,0.0,1.32663251143
93,0.703967849364,0.829140869555,1.0,0.380811663164,4.0,6.0,0.896572158285,1.0,0.0792567607581,7.0,0.833957731635,0.0,1.13063300496
94,0.983195637428,0.27358188094,1.0,0.22128697886,5.0,9.0,0.762169228336,0.0,0.418010605938,5.0,0.91500166179,0.0,1.46991621585
95,0.921298822309,0.762760851118,0.0,0.636164017296,3.0,8.0,0.669462146115,1.0,0.139264432272,1.0,0.660992429472,0.0,1.68564188175
96,0.928300373802,1.03621430267,0.0,0.652084363616,8.0,6.0,0.185531326703,0.0,0.509395310546,0.0,0.0302362339162,0.0,2.19821186989
97,0.327749480179,0.391110413767,0.0,0.123229948258,15.0,9.0,0.0285393402913,1.0,0.80859912291,4.0,0.549755724455,0.0,1.88089848843
98,0.692584215232,0.851665431556,0.0,0.907472496712,3.0,8.0,0.938950117886,1.0,0.794219524196,2.0,0.565236555585,0.0,2.21069201794
99,1.01307985875,0.135323268404,1.0,0.0767985797656,2.0,4.0,0.0249645912039,1.0,0.245820742763,7.0,0.877548289543,0.0,1.28236429979
100,0.107972899688,0.347148481431,1.0,0.730399286963,10.0,1.0,0.303510930929,0.0,0.45271156313,4.0,0.430204338341,0.0,0.561466723701
101,0.0104838825652,0.355636376951,0.0,0.907751893663,16.0,9.0,0.0961535317928,1.0,0.499618725263,4.0,0.138900529846,0.0,1.34891121854
102,0.516028276528,0.382268215125,0.0,1.0301607814,15.0,4.0,0.532707012608,1.0,0.577921323978,5.0,0.558606998426,0.0,2.17968333275
103,0.996634785468,0.899710166671,0.0,0.611338310111,10.0,7.0,0.907151672927,0.0,0.258052970155,3.0,0.625576057637,0.0,1.98021009507
104,0.220398227046,0.200285804972,1.0,0.763077743607,7.0,5.0,0.300359248594,1.0,0.659346132771,5.0,0.718992383799,1.0,1.2451518628
105,0.649722828974,0.442621553484,0.0,0.436733993163,13.0,2.0,0.638531899486,1.0,0.723687478308,4.0,0.711410601592,0.0,1.97465069394
106,0.251329941074,0.950050580499,1.0,0.42956387013,11.0,3.0,1.0086846614,1.0,0.767390669999,2.0,0.378833070716,0.0,1.74116464683
107,0.422357286846,0.393385575876,0.0,0.270942574021,13.0,5.0,1.00391862561,0.0,1.01462814901,1.0,0.319726584413,0.0,1.50020075542
108,0.691552457697,0.124671824358,0.0,0.575258612175,7.0,4.0,0.201789692177,0.0,0.622606487225,5.0,0.163601264928,0.0,1.00425893587
109,0.441923662615,0.961812298774,0.0,0.669828941608,3.0,4.0,0.312133654548,1.0,0.589198064572,3.0,0.728267161106,0.0,1.89462349213
110,1.01219002638,0.95667834825,1.0,0.406317693752,15.0,3.0,0.502960726097,1.0,0.47974343473,4.0,0.328715341616,0.0,3.07538572048
111,0.449131184017,0.742521668846,0.0,0.8778830338,6.0,7.0,0.686139541369,1.0,0.537712760263,4.0,0.738168714235,0.0,1.85770893993
112,0.54599881437,0.623867349189,1.0,0.186806242583,2.0,3.0,0.517718549459,0.0,0.587559649533,3.0,0.750050565442,1.0,0.963679732294
113,0.112243367282,0.808514654049,1.0,0.287900353289,1.0,2.0,0.690103724834,1.0,0.0247757281179,5.0,0.0632836373754,0.0,0.172794462545
114,0.939382438212,0.466327696487,0.0,0.918811703986,10.0,1.0,0.83296988773,1.0,0.858636129369,3.0,0.858526948256,1.0,2.73905111473
115,0.776821673857,0.989542702809,1.0,0.989864563151,9.0,8.0,0.970024772509,0.0,0.94811311235,5.0,0.229758037591,0.0,2.59962722021
116,0.865404770003,0.584887398257,1.0,0.474851323369,15.0,1.0,0.385180356266,0.0,0.575420968233,4.0,0.58325027209,1.0,2.37859558476
117,0.680223656509,0.36739823209,0.0,0.361665895475,9.0,10.0,0.13724488525,1.0,0.148567424319,8.0,0.54493716704,0.0,1.80530238428
118,0.0104838825652,0.355636376951,0.0,0.907751893663,16.0,9.0,0.0961535317928,1.0,0.499618725263,4.0,0.138900529846,0.0,1.34891121854
119,0.44508213473,0.551977158411,1.0,0.314922509596,1.0,2.0,0.0569252030824,0.0,0.395460802834,2.0,0.899912656703,0.0,0.735021076489
120,0.746985887562,0.825841019433,0.0,0.145712852359,14.0,4.0,0.182011768091,1.0,0.73794708977,8.0,0.20792415756,0.0,2.47566665546
121,0.5705511301,0.212903221887,0.0,0.353568048602,8.0,4.0,0.28544640476,1.0,0.578730225468,2.0,0.18020456789,0.0,1.09768818929
122,0.377094423313,0.627341798908,0.0,0.134849728164,8.0,6.0,0.440950878046,1.0,0.78567438706,3.0,0.175336317108,0.0,1.43535756352
123,0.759244807193,0.251767524817,0.0,0.73420719892,6.0,2.0,0.918899337228,1.0,0.399167603684,2.0,0.676500349662,0.0,0.976775531559
124,0.945002568478,0.608436986272,0.0,0.104129461143,9.0,4.0,0.427383337077,0.0,0.507014686297,5.0,0.21492860343,1.0,1.89031136225
125,0.589489105885,0.58871298789,0.0,0.977758433728,2.0,4.0,0.510601705505,1.0,0.610617640154,4.0,0.75542519534,0.0,1.8276207645
126,0.78986554739,1.02398561806,0.0,0.976699483914,4.0,2.0,0.687412886507,1.0,0.397841765622,1.0,0.947639980025,0.0,2.1632006573
127,0.892481537775,0.864203019274,0.0,0.073939078806,5.0,10.0,0.577088485379,1.0,0.546646476419,4.0,0.952293753759,0.0,2.01651334543
128,0.668818904794,0.0859727637594,0.0,0.419850885551,6.0,4.0,0.567291729934,1.0,0.303269051766,7.0,0.170957713232,0.0,0.844248659685
129,0.750743802424,0.823069350663,0.0,0.510467652396,4.0,7.0,0.084483893552,1.0,0.0605405395236,4.0,0.745024454012,0.0,1.59844701408
130,0.128172580679,0.566940080093,1.0,0.66746999263,6.0,8.0,0.82441340308,1.0,0.516510763128,3.0,0.638929893769,0.0,1.24676407258
131,0.10109831976,0.391432324174,1.0,0.336438772746,16.0,4.0,0.573463796695,1.0,0.27960917505,5.0,0.0860683108332,0.0,0.92008208402
132,0.897055205657,0.515484069964,0.0,0.446244951413,4.0,5.0,0.466787127047,1.0,0.506879676831,4.0,0.468833983749,0.0,1.66926443628
133,0.403600559772,0.304654187683,1.0,0.499891967448,14.0,1.0,0.632409642979,0.0,0.151266962833,1.0,0.524917121497,0.0,0.927961264389
134,0.244996969418,0.600557124982,1.0,0.649409556578,1.0,3.0,0.494004443499,1.0,0.108780683013,6.0,0.463839529391,0.0,0.65643922095
135,0.211647711777,0.29073369006,0.0,0.156383100678,2.0,6.0,0.0988974923501,0.0,0.145849526543,4.0,0.834260274403,0.0,0.985698269261
136,0.704522035015,0.76523886937,0.0,0.1635521566,3.0,10.0,0.266994087191,0.0,1.01700004796,7.0,0.197061722637,0.0,2.43899410595
137,0.379105545587,0.084218921319,1.0,0.350599833364,15.0,4.0,0.368351046768,1.0,0.518879562157,7.0,0.829636708376,0.0,1.51041923301
138,0.732709684835,0.665651835052,1.0,0.42072954989,5.0,1.0,0.742425910787,1.0,0.148374605721,2.0,0.236272965001,0.0,0.847791741255
139,0.423428856626,0.96189395768,0.0,0.0621098129594,14.0,10.0,0.68266233109,1.0,0.462220514812,3.0,0.610564452983,1.0,1.76508230516
140,0.450462783594,0.821379172637,0.0,0.651005618761,6.0,0.0,0.888263418279,1.0,0.607642739336,7.0,0.491731073739,0.0,1.31704537404
141,0.264341623666,0.851327953376,0.0,0.665947961458,4.0,1.0,0.239513025628,1.0,0.269537691144,3.0,0.608839113099,0.0,0.442959733183
142,0.609600554545,0.665672868886,1.0,0.436745213704,1.0,4.0,0.695355856424,1.0,0.680483921806,7.0,0.232342483367,0.0,1.24646888456
143,0.115422179388,0.855613254938,1.0,0.553173296084,4.0,7.0,0.868941050977,0.0,0.554439935421,4.0,0.0952495234595,1.0,1.07063959709
144,0.245523408225,0.164877804793,1.0,0.147363269016,8.0,1.0,0.391501580434,1.0,0.704791048299,6.0,0.0958751927692,0.0,0.523043894444
145,0.614873529373,0.934486690232,0.0,0.174931496084,16.0,6.0,0.981783371839,1.0,0.451543000715,3.0,0.32173192041,0.0,2.21276353001
146,0.228293528374,1.03701452668,0.0,0.110111423762,16.0,4.0,0.841391293676,1.0,0.836872797553,1.0,0.755495848597,0.0,2.23618196236
147,0.878866257152,0.0743821054692,0.0,0.678117848922,6.0,1.0,0.616408972682,1.0,0.640968500664,1.0,0.603149568855,0.0,1.40379523839
148,0.658509336782,0.821358522451,0.0,0.692129922071,6.0,6.0,0.971853952976,1.0,0.55351542063,4.0,0.434727090998,0.0,1.78504656834
149,0.504221583008,0.440262996557,0.0,0.215315485459,8.0,1.0,0.49447869545,1.0,1.02197769527,0.0,0.773480394873,0.0,1.42124292309
150,0.606794313881,0.357822596622,0.0,0.442702068956,14.0,3.0,0.757821346221,0.0,0.369515960014,5.0,0.842966797593,0.0,1.41417120279
151,0.565135677639,0.0585005408629,1.0,0.994948001383,14.0,1.0,0.442813108474,1.0,0.909698085066,6.0,0.107268927235,1.0,1.39218643286
152,0.286247432213,0.38772776151,1.0,1.026578697,16.0,9.0,0.948770506162,1.0,0.10572889652,5.0,0.031559277542,0.0,1.1489958278
153,0.894397146068,0.388564651222,0.0,0.950552812152,10.0,4.0,0.53891602715,1.0,0.772453047993,5.0,0.207730304499,0.0,2.09879855169
154,0.245941988357,0.370096324388,1.0,0.92493121427,12.0,2.0,0.650418521338,1.0,0.795788570048,4.0,0.449310149061,0.0,1.3301664194
155,0.725802050632,0.135468969741,1.0,0.126025510289,11.0,3.0,0.033022312563,1.0,1.01212413309,5.0,0.40971738816,0.0,1.51793473811
156,0.704333691735,0.816801141315,0.0,0.0878926431322,7.0,3.0,0.898401922181,1.0,0.844442364633,5.0,0.891931718235,0.0,1.76253713728
157,0.251125963582,0.730323301728,1.0,0.528402350703,8.0,2.0,0.372471748246,0.0,0.692643406212,7.0,0.757052339119,1.0,1.15688045198
158,0.0859148445338,0.127816558216,0.0,0.0700488360726,10.0,5.0,0.417187603282,1.0,0.869640378626,2.0,0.459489762414,0.0,0.68420697693
159,0.756767707149,0.543483216019,1.0,0.8524959291,15.0,2.0,0.692735434881,1.0,0.174283839006,4.0,0.693174034026,0.0,2.26765384451
160,0.723890049291,0.463206573224,0.0,0.51939853416,3.0,5.0,0.925670949929,1.0,0.873443883095,4.0,0.412755963474,0.0,1.38977686059
161,0.448313414836,0.59377651232,0.0,0.234426310623,0.0,7.0,0.161029646465,1.0,0.25044896667,3.0,0.709385518063,0.0,1.54119155232
162,0.0451169145784,0.910669029007,1.0,0.730582714368,12.0,3.0,0.956319511515,1.0,0.705394991282,8.0,0.688549001164,0.0,1.73426002304
163,0.241190032663,0.864314693971,0.0,0.945557608014,0.0,8.0,0.418983731494,1.0,0.559121614475,1.0,0.256922624839,0.0,1.59512328657
164,0.773522610248,0.199712468275,1.0,0.414693955102,3.0,8.0,0.705142560882,1.0,0.423810034671,2.0,0.0518112200119,0.0,1.09586923944
165,0.647525846062,0.408583623853,0.0,0.339227583705,15.0,9.0,0.0890492142469,1.0,0.470179871144,6.0,0.986404813702,1.0,2.48363892742
166,0.215576004667,0.774782534166,1.0,0.608717093598,3.0,8.0,0.462091804796,1.0,0.256339899444,2.0,0.707248316007,0.0,1.36582493891
167,0.979129722124,0.794449489166,1.0,0.848120237569,6.0,6.0,0.721132045957,1.0,0.14959773554,5.0,0.350847253523,0.0,1.78162956419
168,0.420936865827,0.529833930057,1.0,0.49068503245,12.0,7.0,0.951265425396,1.0,0.264386044414,6.0,0.506413794465,0.0,1.42970507131
169,0.566540380597,0.668000231456,0.0,0.927094024736,16.0,6.0,0.345451406966,1.0,0.861892252476,5.0,1.03620207194,0.0,3.34964952732
170,0.69449419631,0.227134232447,1.0,0.675387781322,11.0,5.0,0.166486710508,0.0,0.866346317507,6.0,0.752835219598,0.0,1.61751448288
171,0.232542377238,0.0946867690527,1.0,0.373769981691,13.0,5.0,0.559572929293,1.0,0.948265282486,0.0,0.710639264317,0.0,1.17183121203
172,0.0712640165087,0.230848737041,0.0,0.51024571235,13.0,2.0,0.939218135277,1.0,0.940186196354,7.0,0.554366895514,1.0,0.982159329091
173,0.605412464905,0.0659836032831,0.0,0.90999828866,11.0,4.0,0.27216469915,1.0,0.470056336169,0.0,0.273432735651,0.0,1.43897101916
174,0.499408386616,0.957868681845,1.0,0.602702082066,12.0,2.0,0.657059092948,0.0,0.82520939294,6.0,0.0555609700069,0.0,2.12835262517
175,0.441521587071,0.457440369791,0.0,0.890430419562,2.0,4.0,0.491951936161,1.0,0.265798601147,5.0,0.0207464050169,0.0,0.626807390461
176,0.911891826727,0.488949471687,0.0,0.596583960163,4.0,9.0,0.598392494598,0.0,0.846996538855,2.0,0.591677953767,1.0,1.84407925294
177,0.46133109008,0.210750253598,1.0,0.546185815298,1.0,7.0,0.886257081136,0.0,0.736686086937,0.0,0.219032661828,0.0,0.737135636302
178,0.039972726457,0.0606000173182,0.0,0.224958446837,13.0,5.0,0.443058444292,0.0,1.01220468551,0.0,0.402829038517,0.0,0.671305138603
179,1.01307985875,0.135323268404,1.0,0.0767985797656,2.0,4.0,0.0249645912039,1.0,0.245820742763,7.0,0.877548289543,0.0,1.28236429979
180,0.682815141636,0.72733848686,1.0,0.19552643671,5.0,10.0,0.686958580672,1.0,0.978613702081,7.0,0.975379313686,0.0,2.24662659524
181,0.129500634628,0.0682142032801,0.0,0.979157603802,6.0,6.0,0.262255996292,1.0,0.982397394204,6.0,0.92589066186,0.0,1.50168332027
182,0.0882977127444,0.191440032231,1.0,0.535964862733,5.0,5.0,1.00106401057,1.0,0.291054451621,1.0,0.1410188135,0.0,0.377225441824
183,0.211614194722,0.521604027801,0.0,0.203213703171,2.0,2.0,0.148212539523,1.0,0.87706961042,7.0,0.536297830034,0.0,0.892796573398
